,A,B,Distance
1699,910187,465132,554.0520159797882
1700,910187,475854,1141.3034267523783
1701,910187,500424,540.7746951672925
1702,910187,502092,439.2044607234303
1703,910187,509714,713.0896068217314
1704,910187,517030,467.5019817706216
1705,910187,531559,318.0971764317822
1706,910187,543352,760.6362964806606
1707,910187,547996,668.7502706077894
1708,910187,578490,570.6933608174319
1709,910187,640139,715.3256999446514
1710,910187,641739,1142.172894836753
1711,910187,645876,782.6259270818987
1712,910187,658659,807.7026044877224
1713,910187,666126,741.0119675405424
1714,910187,714724,5399.940270468238
1715,910187,731431,235.83280408519687
1716,910187,737894,519.0260764152157
1717,910187,766298,782.9658822196516
1718,910187,799150,478.53279489881305
1719,910187,845797,333.9267137030791
1720,910187,880657,392.9310858861849
1721,910187,884138,330.31874579054215
